Abraham_Joshua_Heschel	Abraham Joshua Heschel was a Polish-born American rabbi and one of the leading Jewish theologians and Jewish philosophers of the 20th century.
Latin_American_Integration_Association	The Latin American Integration Association / Asociación Latinoamericana de Integración / Associação Latino-Americana de Integração is an international and regional scope organization.
Allen_Ginsberg	Irwin Allen Ginsberg was an American poet and one of the leading figures of both the Beat Generation of the 1950s and the counterculture that soon would follow.
Herman_Boerhaave	Herman Boerhaave was a Dutch botanist, chemist, Christian humanist and physician of European fame.
Anatoly_Karpov	Anatoly Yevgenyevich Karpov is a Russian chess grandmaster and former World Champion.
Chris_Marker	Chris Marker was a French writer, photographer, documentary film director, multimedia artist and film essayist.
Andrzej_Sapkowski	Andrzej Sapkowski is a Polish fantasy writer and former economist.
Benjamin_Disraeli	Benjamin Disraeli, 1st Earl of Beaconsfield, was a British politician and writer who twice served as Prime Minister of the United Kingdom.
Anders_Celsius	Anders Celsius was a Swedish astronomer, physicist and mathematician.
Apuleius	Apuleius was a Latin-language prose writer.
Cesare_Borgia	Cesare Borgia, Duke of Valentinois, was an Italian condottiero, nobleman, politician, and cardinal, whose fight for power was a major inspiration for The Prince by Machiavelli.
Alexander_Selkirk	Alexander Selkirk was a Scottish privateer and Royal Navy officer who spent more than four years as a castaway after being marooned by his captain on an uninhabited island in the South Pacific Ocean.
Adam_Carolla	Adam Carolla is an American comedian, radio personality, television host, actor, podcaster and director.
Calista_Flockhart	Calista Kay Flockhart is an American actress, widely known for her roles on television in Ally McBeal, Brothers & Sisters and Supergirl.
Charles_Evans_Hughes	Charles Evans Hughes, Sr. was an American statesman, lawyer, and Republican politician from New York.
Alex_Lifeson	Alexandar Zivojinovich,, better known by his stage name Alex Lifeson, is a Canadian musician, best known as the guitarist of the Canadian rock band Rush.
Arnold_Schwarzenegger	Arnold Alois Schwarzenegger is an Austrian-American actor, producer, businessman, investor, author, philanthropist, activist, and former professional bodybuilder and politician.
Amr_Diab	Amr Abd El-Basset Abd El-Azeez Diab is an Egyptian multi-award winning pop singer-songwriter, regarded as the best selling Middle Eastern artist of all time.
Alexis_Carrel	Alexis Carrel was a French surgeon and biologist who was awarded the Nobel Prize in Physiology or Medicine in 1912 for pioneering vascular suturing techniques.
Amway	Amway is an American company that uses a multi-level marketing model to sell a variety of products, primarily in the health, beauty, and home care markets.
Craig_Venter	John Craig Venter is an American biotechnologist, biochemist, geneticist, and entrepreneur.
Aelbert_Cuyp	Aelbert Jacobsz Cuyp was one of the leading Dutch landscape painters of the Dutch Golden Age in the 17th century.
Constantius_II	Constantius II was Roman Emperor from 337 to 361.
Anita_Hill	Anita Faye Hill is an American attorney and academic.
Antoine_Lavoisier	Antoine-Laurent de Lavoisier was a French nobleman and chemist central to the 18th-century chemical revolution and had a large influence on both the history of chemistry and the history of biology.
Bill_Joy	William Nelson "Bill" Joy is an American computer scientist.
Amitabh_Bachchan	Amitabh Harivansh Rai Shrivastava Bachchan is an Indian film actor.
Ariel_Sharon	Ariel Sharon was an Israeli general and politician who served as the 11th Prime Minister of Israel from March 2001 until April 2006.
British_Airways	British Airways, often shortened to BA, is the flag carrier and the largest airline in the United Kingdom based on fleet size.
Bicycle	A bicycle, often called a bike or cycle, is a human-powered, pedal-driven, single-track vehicle, having two wheels attached to a frame, one behind the other.
Commodore_International	Commodore International was a North American home computer and electronics manufacturer.
College_football	College football is American football played by teams of student athletes fielded by American universities, colleges, and military academies, or Canadian football played by teams of student athletes fielded by Canadian universities.
Alessandro_Scarlatti	Alessandro Scarlatti was an Italian Baroque composer, especially famous for his operas and chamber cantatas.
Aston_Martin	Aston Martin Lagonda Limited is a British manufacturer of luxury sports cars and grand tourers.
Albert_Pike	Albert Pike was an attorney, soldier, writer, and Freemason.
Abdul_Rashid_Dostum	Abdul Rashid Dostum is an Afghan politician who has served as Vice President of Afghanistan since 2014.
Abner_Doubleday	Abner Doubleday was a career United States Army officer and Union general in the American Civil War.
Crystal_Eastman	Crystal Catherine Eastman was an American lawyer, antimilitarist, feminist, socialist, and journalist.
Bram_Stoker	Abraham "Bram" Stoker was an Irish author, best known today for his 1897 Gothic novel Dracula.
Christopher_Alexander	Christopher Wolfgang Alexander is a widely influential architect and design theorist, and currently emeritus professor at the University of California, Berkeley.
Alois_Alzheimer	Dr. Aloysius "Alois" Alzheimer was a Bavarian-born German psychiatrist and neuropathologist and a colleague of Emil Kraepelin.
American_Airlines	American Airlines, Inc., commonly referred to as American, is a major American airline headquartered in Fort Worth, Texas.
Adrian_Lamo	Adrian Lamo is a first generation Colombian-American threat analyst and former hacker.
Benoit_Mandelbrot	Benoit B.  Mandelbrot  was a Polish-born, French and American mathematician with broad interests in the practical sciences, especially regarding what he labeled as "the art of roughness" of physical phenomena and "the uncontrolled element in life."
Christine_de_Pizan	Christine de Pizan was an Italian French late medieval author.
Alan_Jay_Lerner	Alan Jay Lerner was an American lyricist and librettist.
Akio_Morita	Akio Morita was a Japanese businessman and co-founder of Sony along with Masaru Ibuka.
Alain_de_Lille	Alain de Lille was a French theologian and poet.
Al_Capp	Alfred Gerald Caplin, better known as Al Capp, was an American cartoonist and humorist best known for the satirical comic strip Li'l Abner, which he created in 1934 and continued writing and drawing until 1977.
Ann_Druyan	Ann Druyan is an Emmy Award-winning American writer and Peabody Award-winning producer specializing in the communication of science.
Bing_Crosby	Harry Lillis "Bing" Crosby, Jr. was an American singer and actor.
Tramlink	Tramlink is a light rail tram system serving Croydon and surrounding areas in South London, England.
Caspar_David_Friedrich	Caspar David Friedrich was a 19th-century German Romantic landscape painter, generally considered the most important German artist of his generation.
Anthony_Hopkins	Sir Philip Anthony Hopkins, CBE, is a Welsh actor of film, stage, and television.
Ardal_O'Hanlon	Ardal O'Hanlon is an Irish comedian and actor.
Borland	Borland Software Corporation is a software company that facilitates software deployment projects.
Courtney_Love	Courtney Michelle Love is an American musician, actress, and visual artist.
Alfred_Russel_Wallace	Alfred Russel Wallace was a British naturalist, explorer, geographer, anthropologist, and biologist.
Advanced_Micro_Devices	Advanced Micro Devices, Inc. is an American multinational semiconductor company based in Sunnyvale, California, United States, that develops computer processors and related technologies for business and consumer markets.
Buckminster_Fuller	Richard Buckminster "Bucky" Fuller was an American architect, systems theorist, author, designer, and inventor.
Bill_Watterson	William Boyd "Bill" Watterson II is an American cartoonist and the author of the comic strip Calvin and Hobbes, which was syndicated from 1985 to 1995.
Australian_Labor_Party	The Australian Labor Party is a political party in Australia.
Aleister_Crowley	Aleister Crowley was an English occultist, ceremonial magician, poet, painter, novelist, and mountaineer.
Carl_Sagan	Carl Edward Sagan was an American astronomer, cosmologist, astrophysicist, astrobiologist, author, science popularizer, and science communicator in astronomy and other natural sciences.
Alban_Berg	Alban Maria Johannes Berg was an Austrian composer of the Second Viennese School.
Cary_Elwes	Ivan Simon Cary Elwes, known professionally as Cary Elwes, is an English actor, screenwriter and author known for his roles in The Princess Bride, Glory, Robin Hood: Men in Tights, Days of Thunder, Bram Stoker's Dracula, Hot Shots!, Twister, The Jungle Book, Liar, Liar and as Dr. Lawrence Gordon in Saw.
Chris_Sarandon	Christopher "Chris" Sarandon, Jr. is an American actor who is known best for playing Prince Humperdinck in the movie The Princess Bride, the vampire Jerry Dandrige in Fright Night and Detective Mike Norris in the first entry of the Child's Play series, and for providing the voice of Jack Skellington in The Nightmare Before Christmas.
Bede	Bede, also referred to as Saint Bede or the Venerable Bede, was an English monk at the monastery of Saint Peter and its companion monastery, Saint Paul's, now Monkwearmouth–Jarrow Abbey, then in the Kingdom of Northumbria of the Angles.
Christopher_Guest	Christopher Haden-Guest, 5th Baron Haden-Guest, better known as Christopher Guest, is an English-American screenwriter, composer, musician, director, actor, and comedian who holds dual British and American citizenship.
Carol_Kane	Carolyn Laurie "Carol" Kane is an American stage, screen and television actress.
Amnon	According to the Bible, Amnon was the oldest son of David, King of Israel, with his wife, Ahinoam, who is described as "the Jezreelitess".
Abner	In the Book of Samuel, Avner, was cousin to Saul and commander-in-chief of his army. He is often referred to as Avner Ben Ner, meaning, the son of Ner.
Brian_Kernighan	Brian Wilson Kernighan is a Canadian computer scientist who worked at Bell Labs alongside Unix creators Ken Thompson and Dennis Ritchie and contributed to the development of Unix.
Ahmed_I	Ahmed I was the Sultan of the Ottoman Empire from 1603 until his death in 1617.
Albert_Brooks	Albert Lawrence Brooks is an American actor, filmmaker and comedian.
Alberto_Giacometti	Alberto Giacometti was a Swiss sculptor, painter, draughtsman and printmaker.
Albrecht_Altdorfer	Albrecht Altdorfer was a German painter, engraver and architect of the Renaissance working in Regensburg.
Bob_Hawke	Robert James Lee "Bob" Hawke is an Australian politician who was the Prime Minister of Australia and the Leader of the Labor Party from 1983 to 1991.
Australian_Broadcasting_Corporation	The Australian Broadcasting Corporation is Australia's state-owned and funded national public broadcaster.
Claudius_Aelianus	Claudius Aelianus, often seen as just Aelian, born at Praeneste, was a Roman author and teacher of rhetoric who flourished under Septimius Severus and probably outlived Elagabalus, who died in 222.
Anton_Chekhov	Anton Pavlovich Chekhov was a Russian playwright and short story writer, who is considered to be among the greatest writers of short fiction in history.
Action_Against_Hunger	Action Against Hunger is a global humanitarian organization committed to ending world hunger.
Blaise_Pascal	Blaise Pascal was a French mathematician, physicist, inventor, writer and Christian philosopher.
Aga_Khan_III	Sir Sultan Muhammed Shah, Aga Khan III was the 48th Imam of the Nizari Ismaili community.
Alan_Turing	Alan Mathison Turing was an English computer scientist, mathematician, logician, cryptanalyst and theoretical biologist.
Constantine_II_(emperor)	Constantine II was Roman Emperor from 337 to 340.
Ahmad_Shah_Durrani	Ahmad Shāh Durrānī, also known as Ahmad Khān Abdālī, was the founder of the Durrani Empire and is regarded as the founder of the modern state of Afghanistan.
Arianespace	Arianespace SA is a French multinational company founded in 1980 as the world's first commercial launch service provider.
Ambrosius_Bosschaert	Ambrosius Bosschaert the Elder was a still life painter of the Dutch Golden Age.
Abu_Zubaydah	Abu Zubaydah is a Saudi Arabian citizen currently held by the U.S. in the Guantanamo Bay detention camps, in Cuba.
Cecilia_Beaux	Cecilia Beaux was an American society portraitist, in the manner of John Singer Sargent.
Albertus_Magnus	Albertus Magnus, O.P., also known as Saint Albert the Great and Albert of Cologne, was a German Dominican friar and Catholic bishop.
Chrysler	FCA US LLC, also known as Fiat Chrysler or simply Chrysler, is the American subsidiary of Fiat Chrysler Automobiles N.V., an Italian controlled automobile manufacturer registered in the Netherlands with headquarters in London, U.K., for tax purposes.
Adolphe_Sax	Antoine-Joseph "Adolphe" Sax was a Belgian inventor and musician who invented the saxophone in 1846.
Alboin	Alboin was king of the Lombards from about 560 until 572.
Charles_Messier	Charles Messier was a French astronomer most notable for publishing an astronomical catalogue consisting of nebulae and star clusters that came to be known as the 110 "Messier objects".
Blythe_Danner	Blythe Katherine Danner is an American actress of film, television and stage.
Afonso_de_Albuquerque	Afonso de Albuquerque, Duke of Goa, was a Portuguese general, a "great conqueror", a statesman, and an empire builder.
Aldine_Press	Aldine Press was the printing office started by Aldus Manutius in 1494 in Venice, from which were issued the celebrated Aldine editions of the classics. The first book that was dated and printed under his name appeared in 1495.
Severus_Alexander	Severus Alexander was Roman Emperor from 222 to 235 and the last emperor of the Severan dynasty.
Alexander_Aetolus	Alexander Aetolus was a Greek poet and grammarian, the only known representative of Aetolian poetry.
Alexander_Jannaeus	:To see other rulers related or affiliated with Alexander Jannaeus, see List of Hasmonean and Herodian rulers Alexander Jannaeus was the second Hasmonean king of Judaea from 103 to 76 BC. A son of John Hyrcanus, he inherited the throne from his brother Aristobulus I, and married his brother's widow, Queen Salome Alexandra.
Asian_Development_Bank	The Asian Development Bank is a regional development bank established on 19 December 1966, which is headquartered in the Ortigas Center located in Mandaluyong, Metro Manila, Philippines.
Antoninus_Pius	Antoninus Pius, also known as Antoninus, was Roman Emperor from 138 to 161.
Alexander_Kerensky	Alexander Fyodorovich Kerensky was a Russian lawyer and politician who served as the Minister of Justice in the newly formed Russian Provisional Government, as Minister of War, and second Minister-Chairman of the between July and November 1917.
Ansgar	Saint Ansgar, also known as Anskar or Saint Anschar, was a Archbishop of Hamburg-Bremen - a northern part of the Holy Roman Empire.
Brown_University	Brown University is a private Ivy League research university in Providence, Rhode Island, United States, founded in 1764 as "The College in the English Colony of Rhode Island and Providence Plantations."
Bertrand_Russell	Bertrand Arthur William Russell, 3rd Earl Russell, was a British philosopher, logician, mathematician, historian, writer, social critic, political activist and Nobel laureate.
Arthur_Phillip	Admiral Arthur Phillip was a Royal Navy officer, the first Governor of New South Wales and led the colonisation of what is now Australia and founded the British penal colony that later became the city of Sydney, Australia.
Aleksandr_Solzhenitsyn	Aleksandr Isayevich Solzhenitsyn was a Russian novelist, historian, and short story writer.
Coleco	Coleco Inc. is an American company founded in 1932 by Maurice Greenberg as "Connecticut Leather Company".
Arthur_Schopenhauer	Arthur Schopenhauer was a German philosopher.
Alessandro_Algardi	Alessandro Algardi was an Italian high-Baroque sculptor active almost exclusively in Rome, where for the latter decades of his life, he was, along with Francesco Borromini and Pietro da Cortona, one of the major rivals of Gian Lorenzo Bernini.
Arabian_Prince	Kim Renard Nazel, better known by the stage name Arabian Prince, is an American singer-songwriter, rapper and producer.
Carl_Barks	Carl Barks was an American cartoonist, author, and painter.
Alessandro_Allori	Alessandro di Cristofano di Lorenzo del Bronzino Allori was an Italian portrait painter of the late Mannerist Florentine school.
Brion_Gysin	Brion Gysin was a painter, writer, sound poet, and performance artist born in Taplow, Buckinghamshire.
Albert_Sidney_Johnston	Albert Sidney Johnston served as a general in three different armies: the Texian Army, the United States Army, and the Confederate States Army.
Apache_Software_Foundation	The Apache Software Foundation is an American non-profit corporation to support Apache software projects, including the Apache HTTP Server.
Barbara_Olson	Barbara Kay Olson was an American lawyer and conservative television commentator who worked for CNN, Fox News Channel, and several other outlets.
Cimabue	Cimabue, also known as Cenni di Pepo or Cenni di Pepi, was a Florentine painter and designer of mosaics.
Bernardino_Ochino	Bernardino Ochino was an Italian, who was raised a Roman Catholic and later turned to Protestantism.
Andrew_Tridgell	Andrew "Tridge" Tridgell is an Australian computer programmer.
Christiaan_Barnard	Christiaan Neethling Barnard was a South African cardiac surgeon who performed the world's first successful human-to-human heart transplant.
Brian_De_Palma	Brian Russell De Palma is an American film director and screenwriter.
Atlanta_Falcons	The Atlanta Falcons are a professional American football team based in Atlanta, Georgia.
Charles_Proteus_Steinmetz	Charles Proteus Steinmetz was a Prussian-born American mathematician and electrical engineer and professor at Union College.
Bobby_Charlton	Sir Robert "Bobby" Charlton CBE is an English former football player, regarded as one of the greatest midfielders of all time, and an essential member of the England team who won the World Cup in 1966, the year he also won the Ballon d'Or.
Barry_Lyndon	Barry Lyndon is a 1975 British-American period drama film written, produced, and directed by Stanley Kubrick, based on the 1844 novel The Luck of Barry Lyndon by William Makepeace Thackeray.
Allah	Allah is the Arabic word referring to God in Abrahamic religions.
Chris_Cunningham	Chris Cunningham is a British video artist.
Berthe_Morisot	Berthe Marie Pauline Morisot was a painter and a member of the circle of painters in Paris who became known as the Impressionists.
Barnard_College	Barnard College is a private women's liberal arts college in New York City.
Drew_Barrymore	Drew Blythe Barrymore is an American actress, author, director, model and producer.
Connecticut	Connecticut is the southernmost state in the New England region of the northeastern United States.
Bayezid_II	Bayezid II or Sultân Bayezid-î Velî was the eldest son and successor of Mehmed II, ruling as Sultan of the Ottoman Empire from 1481 to 1512.
Columbanus	Columbanus, also known as St. Columban, was an Irish missionary notable for founding a number of monasteries from around 590 in the Frankish and Lombard kingdoms, most notably Luxeuil Abbey in present-day France and Bobbio Abbey in present-day Italy.
Amos_Bronson_Alcott	Amos Bronson Alcott was an American teacher, writer, philosopher, and reformer.
David_Cronenberg	David Paul Cronenberg, is a Canadian director, producer, filmmaker, screenwriter, actor, and author.
AOL	AOL Inc. is an American multinational mass media corporation based in New York, a subsidiary of Verizon Communications.
Dale_Earnhardt	Ralph Dale Earnhardt Sr., known professionally as Dale Earnhardt, was an American professional stock car racing driver and team owner, best known for his involvement in stock car racing for NASCAR.
Vladimir_Harkonnen	The Baron Vladimir Harkonnen is a fictional character and antagonist from the Dune universe created by Frank Herbert.
Alcuin	Alcuin of York — also called Ealhwine, Albinus or Flaccus — was an English scholar, ecclesiastic, poet and teacher from York, Northumbria.
Cessna	The Cessna Aircraft Company is an American general aviation aircraft manufacturing corporation headquartered in Wichita, Kansas.
Beechcraft	Beechcraft Corporation is an American manufacturer of general aviation and military aircraft, ranging from light single-engined aircraft to twin-engined turboprop transports, and military trainers.
Claude_Monet	Oscar-Claude Monet was a founder of French Impressionist painting, and the most consistent and prolific practitioner of the movement's philosophy of expressing one's perceptions before nature, especially as applied to plein-air landscape painting.
Conectiva	Conectiva was a company founded on August 28, 1995, in Curitiba, Paraná, Brazil, by a group of friends, among them Arnaldo Carvalho de Melo, who was a pioneer in the distribution of Linux and open source software in Brazilian Portuguese, Spanish and English for all of Latin America.
Antonio_Vivaldi	Antonio Lucio Vivaldi was an Italian Baroque composer, virtuoso violinist, teacher and cleric.
Bodhidharma	Bodhidharma was a Buddhist monk who lived during the 5th or 6th century.
Alfred_Korzybski	Alfred Habdank Skarbek Korzybski was a Polish-American independent scholar who developed a field called general semantics, which he viewed as both distinct from, and more encompassing than, the field of semantics.
Dalton_Trumbo	James Dalton Trumbo was an American screenwriter and novelist, who scripted films including Roman Holiday, Exodus, Spartacus, and Thirty Seconds Over Tokyo.
Clarence_Brown	Clarence Leon Brown was an American film director.
Christian_Doppler	Christian Andreas Doppler was an Austrian mathematician and physicist.
Capcom	, or Capcom, is a Japanese developer and publisher of video games, known for creating multi-million-selling franchises such as Mega Man, Street Fighter, Resident Evil, Devil May Cry, Ace Attorney, and Monster Hunter, as well as games based on the Disney animated properties.
Charles_Mingus	Charles Mingus Jr. was an American jazz double bassist, composer and bandleader.
Chuck_Jones	Charles Martin "Chuck" Jones was an American animator, filmmaker, cartoonist, author, artist, and screenwriter, best known for his work with Warner Bros. Cartoons on the Looney Tunes and Merrie Melodies shorts.
Cordwainer_Smith	Cordwainer Smith was the pen-name used by American author Paul Myron Anthony Linebarger for his science fiction works.
Claus_Sluter	Claus Sluter was a sculptor of Dutch origin.
Digital_Equipment_Corporation	Digital Equipment Corporation, also known as DEC and using the trademark Digital, was a major American company in the computer industry from the 1950s to the 1990s.
Alfred_Hitchcock	Sir Alfred Joseph Hitchcock was an English film director and producer, at times referred to as "The Master of Suspense".
Ahmad_Shah_Massoud	Ahmad Shah Massoud was an Afghan political and military leader.
Arizona_State_University	Arizona State University is a public metropolitan research university on five campuses across the Phoenix, Arizona, metropolitan area, and four regional learning centers throughout Arizona.
Alfred_Jarry	Alfred Jarry was a French symbolist writer who is best known for his play Ubu Roi. He also coined the term and philosophical concept of 'pataphysics.
Chaosium	Chaosium Inc. is one of the oldest publishers of role-playing games still in existence.
Absalon	Absalon or Axel was a Danish archbishop and statesman, who was the Bishop of Roskilde from 1158 to 1192 and Archbishop of Lund from 1178 until his death.
Ambroise	Ambroise, sometimes Ambroise of Normandy, was a Norman poet and chronicler of the Third Crusade, author of a work called L'Estoire de la guerre sainte, which describes in rhyming Old French verse the adventures of Richard Coeur de Lion as a crusader.
Audi	Audi is a German automobile manufacturer that designs, engineers, produces, markets and distributes luxury vehicles.
Alfred_Nobel	Alfred Bernhard Nobel was a Swedish chemist, engineer, inventor, businessman, and philanthropist.
Central_Pacific_Railroad	The Central Pacific Railroad is the former name of the railroad network built between California and Utah, US, that built eastwards from the West Coast in the 1860s, to complete the western part of the "First Transcontinental Railroad" in North America.
Alexander_Graham_Bell	Alexander Graham Bell was a Scottish-born scientist, inventor, engineer and innovator who is credited with patenting the first practical telephone.
Compaq	Compaq was a company founded in 1982 that developed, sold, and supported computers and related products and services.
Chet_Atkins	Chester Burton "Chet" Atkins was an American musician, occasional vocalist, songwriter, and record producer, who along with Owen Bradley and Bob Ferguson, among others, created the country music style that came to be known as the Nashville sound, which expanded country music's appeal to adult pop music fans.
Alessandro_Volta	Alessandro Giuseppe Antonio Anastasio Volta was an Italian physicist, chemist, and a pioneer of electricity and power, who is credited as the inventor of the electrical battery and the discoverer of methane.
Alp_Arslan	Alp Arslan, real name Muhammad bin Dawud Chaghri, was the second Sultan of the Seljuk Empire and great-grandson of Seljuk, the eponymous founder of the dynasty.
American_Film_Institute	The American Film Institute is a film organization that educates filmmakers and honors the heritage of the moving picture arts in the U.S. AFI is supported by private funding and public membership.
Acadia_University	Acadia University is a predominantly undergraduate university located in Wolfville, Nova Scotia, Canada with some graduate programs at the master's level and one at the doctoral level.
Claude_Louis_Berthollet	Claude Louis Berthollet was a Savoyard-French chemist who became vice president of the French Senate in 1804.
Akira_Kurosawa	Akira Kurosawa was a Japanese filmmaker.
Bell_Labs	Nokia Bell Labs is an American research and scientific development company, owned by Finnish company Nokia.
Bjarne_Stroustrup	Bjarne Stroustrup is a Danish computer scientist, most notable for the creation and development of the widely used C++ programming language.
Canadian_Pacific_Railway	The Canadian Pacific Railway, formerly also known as CP Rail between 1968 and 1996, is a historic Canadian Class I railroad incorporated in 1881.
Chuck_Yeager	Charles Elwood "Chuck" Yeager is a former United States Air Force officer and record-setting test pilot.
Andrew_Carnegie	Andrew Carnegie was a Scottish American industrialist who led the expansion of the American steel industry in the late 19th century.
Calvin_Coolidge	John Calvin Coolidge Jr. was the 30th President of the United States. A Republican lawyer from Vermont, Coolidge worked his way up the ladder of Massachusetts state politics, eventually becoming governor of that state.
Charles_Tupper	Sir Charles Tupper, 1st Baronet, was a Canadian father of Confederation: as the Premier of Nova Scotia from 1864 to 1867, he led Nova Scotia into Confederation.
Arthur_Eddington	Sir Arthur Stanley Eddington was an English astronomer, physicist, and mathematician of the early 20th century who did his greatest work in astrophysics.
Colin_Maclaurin	Colin Maclaurin was a Scottish mathematician who made important contributions to geometry and algebra.
Alexis_Korner	Alexis Korner was a British blues musician and radio broadcaster, who has sometimes been referred to as "a founding father of British blues".
David_Fincher	David Andrew Leo Fincher is an American director and producer, notably for films, television series, and music videos.
Chaos_Computer_Club	The Chaos Computer Club is Europe's largest association of hackers.
Douglas_Engelbart	Douglas Carl Engelbart was an American engineer and inventor, and an early computer and Internet pioneer.
American_Civil_Liberties_Union	The American Civil Liberties Union is a nonpartisan, non-profit organization whose stated mission is "to defend and preserve the individual rights and liberties guaranteed to every person in this country by the Constitution and laws of the United States."
Clark_Ashton_Smith	Clark Ashton Smith was a self-educated American poet, sculptor, painter and author of fantasy, horror and science fiction short stories.
Benny_Andersson	Göran Bror Benny Andersson is a Swedish musician, composer, member of the Swedish music group ABBA, and co-composer of the musicals Chess, Kristina från Duvemåla, and Mamma Mia!.
Adobe_Systems	Adobe Systems Incorporated is an American multinational computer software company.
Andrea_Alciato	Andrea Alciato, commonly known as Alciati, was an Italian jurist and writer.
Bluetooth_Special_Interest_Group	The Bluetooth Special Interest Group is the body that oversees the development of Bluetooth standards and the licensing of the Bluetooth technologies and trademarks to manufacturers.
Claudio_Monteverdi	Claudio Giovanni Antonio Monteverdi was an Italian composer, gambist, singer, and Catholic priest.
Arthur_Miller	Arthur Asher Miller was an American playwright, essayist, and figure in twentieth-century American theatre.
Douglas_Adams	Douglas Noel Adams was an English author, scriptwriter, essayist, humorist, satirist and dramatist.
Donald_Knuth	Donald Ervin Knuth is an American computer scientist, mathematician, and professor emeritus at Stanford University.
Alan_Ayckbourn	Sir Alan Ayckbourn, CBE is a prolific English playwright and director.
Alvin_Toffler	Alvin Toffler was an American writer and futurist, known for his works discussing modern technologies, including the digital revolution and the communication revolution, with emphasis on their effects on cultures worldwide.
Barry_Goldwater	Barry Morris Goldwater was an American politician and businessman who was a five-term United States Senator from Arizona and the Republican Party's nominee for President of the United States in the 1964 election.
Carl_Menger	Carl Menger was an Austrian economist and the founder of the Austrian School of economics.
BMW	Bayerische Motoren Werke AG, usually known under its abbreviation BMW, is a German luxury vehicle, motorcycle, and engine manufacturing company founded in 1916. Headquartered in Munich, Bavaria, Germany.
Abel_Tasman	Abel Janszoon Tasman was a Dutch seafarer, explorer, and merchant, best known for his voyages of 1642 and 1644 in the service of the Dutch East India Company. He was the first known European explorer to reach the islands of Van Diemen's Land and New Zealand, and to sight the Fiji islands.
Bal_Thackeray	Bal Keshav Thackeray was an Indian politician who founded the Shiv Sena, a Hindu right-wing Marathi ethnocentric party active mainly in the western state of Maharashtra.
Claude_Debussy	Achille-Claude Debussy, known since the 1890s as Claude-Achille Debussy or Claude Debussy, was a French composer.
